COD_MARCA,MARCA,COD_PROD,PRODUCTO,CANAL,CIUDAD,DISTRITO,FECHA_FACT,FAMILIA,NRO_FACT,MALL,CANTIDAD,RETAILER,PRECIO_UNIT,COD_CLIENTE
384,OSTER,364,PLANCHAS,ESPECIALISTA,PIURA,TALARA,28/01/2018,PEDS,31988890,SIN MALL,1,CURACAO,68.95,105732
388,RECCO,372,HERVIDORES,HIPERMERCADO,PIURA,CHULUCANAS,14/01/2018,PEDS,31318710,SIN MALL,6,TOTTUS,29.9,106916
384,OSTER,349,MICROONDAS,HIPERMERCADO,ICA,PISCO,3/02/2019,LINEA BLANCA,32321625,SIN MALL,1,PLAZA VEA,329,106653
415,COLDEX,348,COCINAS,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,11/02/2018,LINEA BLANCA,31136330,SIN MALL,1,CARSA,1149,105156
385,PANASONIC,337,AUDIO HOME SYS.,ESPECIALISTA,HUANCAVELICA,HUANCAVELICA,6/01/2019,ELECTRONICA,31923173,SIN MALL,1,CURACAO,349,105655
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,27/01/2019,ELECTRONICA,31564951,MALL DEL SUR,7,FALABELLA,2441.85,105294
417,LG,336,TV,TIENDA DEPARTAMENTAL,UCAYALI,PUCALLPA,11/02/2018,ELECTRONICA,31590313,REAL PLAZA PUCALLPA,1,FALABELLA,2004.82,106370
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,6/01/2019,LINEA BLANCA,32206956,SIN MALL,1,PLAZA VEA,1749,105149
417,LG,336,TV,ESPECIALISTA,SUR CHICO,CAÑETE,20/01/2019,ELECTRONICA,32456911,SIN MALL,1,GALLO MAS GALLO,1650.82,106481
419,SAMSUNG,349,MICROONDAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,10/02/2019,LINEA BLANCA,31242366,SIN MALL,2,METRO,328.99,105223
383,IMACO,361,LICUADORAS,ESPECIALISTA,ANCASH,CARAZ,14/01/2018,PEDS,31881131,SIN MALL,1,MARCIMEX,109,105027
417,LG,349,MICROONDAS,ESPECIALISTA,IQUITOS,IQUITOS,18/02/2018,LINEA BLANCA,32075341,SIN MALL,1,CURACAO,352.82,105070
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,21/01/2018,PEDS,31191800,SIN MALL,4,METRO,223.28,105326
417,LG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,27/01/2019,LINEA BLANCA,31563926,MALL PLAZA AREQUIPA,1,FALABELLA,2949,106415
419,SAMSUNG,349,MICROONDAS,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,14/01/2018,LINEA BLANCA,31114533,SIN MALL,1,CARSA,248.98,105459
448,SONY,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,27/01/2019,ELECTRONICA,31373936,SIN MALL,1,TOTTUS,249,106196
416,INDURAMA,342,CAMPANAS,HIPERMERCADO,HUANUCO,HUANUCO,10/02/2019,LINEA BLANCA,32352751,REAL PLAZA HUANUCO,2,PLAZA VEA,514,106347
387,PRACTIKA,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,VILLA EL SALVADOR,13/01/2019,PEDS,32233123,SIN MALL,1,PLAZA VEA,34.95,105329
417,LG,336,TV,ESPECIALISTA,IQUITOS,IQUITOS,4/02/2018,ELECTRONICA,31690644,SIN MALL,1,ELEKTRA,1999,106155
384,OSTER,361,LICUADORAS,HIPERMERCADO,TRUJILLO,TRUJILLO,28/01/2018,PEDS,31364293,MALL PLAZA TRUJILLO,2,TOTTUS,149,105828
448,SONY,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,CUSCO,CUSCO,21/01/2018,ELECTRONICA,31345196,SIN MALL,1,TOTTUS,259,106315
389,THOMAS,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,27/01/2019,PEDS,31210371,SIN MALL,4,METRO,79.75,105823
432,LENOVO,355,LAPTOPS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,27/01/2019,COMPUTO,32480672,SIN MALL,2,ESTILOS,4499,105426
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,20/01/2019,ELECTRONICA,31546012,MALL DEL SUR,1,FALABELLA,1899,106968
412,DAEWOO,352,CONGELADORES,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,18/02/2018,LINEA BLANCA,32356782,SIN MALL,1,PLAZA VEA,599,105373
391,BLACKLINE,346,REFRIGERADORES,HIPERMERCADO,CALLAO,VENTANILLA,20/01/2019,LINEA BLANCA,32268448,SIN MALL,1,PLAZA VEA,899,105632
386,PHILIPS,344,AFEITADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,27/01/2019,CUIDADO PERSONAL,31561636,OPEN PLAZA ATOCONGO,1,FALABELLA,63.68,105562
419,SAMSUNG,336,TV,ESPECIALISTA,NORTE CHICO,BARRANCA,14/01/2018,ELECTRONICA,31942411,SIN MALL,1,TIENDAS EFE,1298.92,106805
384,OSTER,361,LICUADORAS,ESPECIALISTA,CAJAMARCA,JAEN,28/01/2018,PEDS,31683898,SIN MALL,1,ELEKTRA,308.99,106548
417,LG,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,LIMA METROPOLITANA,CHOSICA,21/01/2018,ELECTRONICA,32257604,SIN MALL,2,PLAZA VEA,219,106000
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,TUMBES,TUMBES,17/02/2019,ELECTRONICA,32083674,SIN MALL,1,CURACAO,917.96,105326
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,PIURA,TAMBO GRANDE,21/01/2018,LINEA BLANCA,31885125,SIN MALL,1,MARCIMEX,999,105666
432,LENOVO,355,LAPTOPS,ESPECIALISTA,SAN MARTIN,MOYOBAMBA,3/02/2019,COMPUTO,32040988,SIN MALL,2,TIENDAS EFE,2217.38,105059
416,INDURAMA,352,CONGELADORES,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,21/01/2018,LINEA BLANCA,31765899,SIN MALL,8,RIPLEY,1011.5,105650
412,DAEWOO,347,LAVADORAS,HIPERMERCADO,ICA,CHINCHA,10/02/2019,LINEA BLANCA,32350064,SIN MALL,1,PLAZA VEA,949,105905
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,10/02/2019,ELECTRONICA,31819792,MEGA PLAZA INDEPENDENCIA,1,RIPLEY,2399.95,105684
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,LAMBAYEQUE,LAMBAYEQUE,6/01/2019,ELECTRONICA,31879085,SIN MALL,1,MARCIMEX,1999,105670
383,IMACO,364,PLANCHAS,HIPERMERCADO,ICA,ICA,17/02/2019,PEDS,31449171,SIN MALL,1,TOTTUS,43.18,105735
391,BLACKLINE,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,27/01/2019,PEDS,32299647,SIN MALL,10,PLAZA VEA,29.9,105387
383,IMACO,372,HERVIDORES,HIPERMERCADO,ANCASH,CHIMBOTE,10/02/2019,PEDS,32344855,SIN MALL,1,PLAZA VEA,79.9,105645
389,THOMAS,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,6/01/2019,PEDS,31168346,PLAZA NORTE,3,METRO,58.99,105259
384,OSTER,361,LICUADORAS,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,20/01/2019,PEDS,31123294,SIN MALL,1,CARSA,198.17,105913
417,LG,336,TV,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,27/01/2019,ELECTRONICA,32010471,SIN MALL,2,TIENDAS EFE,2045.26,105148
416,INDURAMA,348,COCINAS,ESPECIALISTA,ICA,NAZCA,17/02/2019,LINEA BLANCA,32095755,SIN MALL,2,TIENDAS EFE,907.2,105559
419,SAMSUNG,336,TV,ESPECIALISTA,AYACUCHO,AYACUCHO,4/02/2018,ELECTRONICA,32022994,SIN MALL,7,CURACAO,1902.18,106752
388,RECCO,361,LICUADORAS,TIENDA DEPARTAMENTAL,UCAYALI,PUCALLPA,28/01/2018,PEDS,31552399,REAL PLAZA PUCALLPA,1,FALABELLA,105.02,106608
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,JESUS MARIA,4/02/2018,ELECTRONICA,32309338,SIN MALL,1,PLAZA VEA,1299,105809
432,LENOVO,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,11/02/2018,COMPUTO,27893563,JOCKEY PLAZA,1,PARIS S.A,2099,106949
448,SONY,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,LIMA METROPOLITANA,SAN BORJA,17/02/2019,ELECTRONICA,32366663,SIN MALL,1,PLAZA VEA,109,105454
448,SONY,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,3/02/2019,ELECTRONICA,27890872,MALL DEL SUR,1,PARIS S.A,139,105571
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,VILLA EL SALVADOR,21/01/2018,PEDS,32475424,SIN MALL,1,ESTILOS,539,106593
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,27/01/2019,COMPUTO,31789388,SIN MALL,1,RIPLEY,2699,106734
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,10/02/2019,LINEA BLANCA,27893461,PLAZA NORTE,1,PARIS S.A,4599,106207
1081,SUPERIOR,348,COCINAS,ESPECIALISTA,LIMA METROPOLITANA,LOS OLIVOS,11/02/2018,LINEA BLANCA,32049119,SIN MALL,1,CURACAO,290,105121
384,OSTER,361,LICUADORAS,HIPERMERCADO,CALLAO,CALLAO,13/01/2019,PEDS,32243298,SIN MALL,1,PLAZA VEA,129.9,106604
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,6/01/2019,ELECTRONICA,32468517,PLAZA NORTE,1,ESTILOS,1299,105647
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,CUSCO,CUSCO,18/02/2018,PEDS,32179266,REAL PLAZA CUSCO,2,OECHSLE,121.62,105928
389,THOMAS,372,HERVIDORES,HIPERMERCADO,ICA,ICA,20/01/2019,PEDS,31353906,PLAZA DEL SOL,4,TOTTUS,89,106027
418,MABE,347,LAVADORAS,ESPECIALISTA,LA LIBERTAD,HUAMACHUCO,3/02/2019,LINEA BLANCA,32038804,SIN MALL,1,TIENDAS EFE,599,105043
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,LOS OLIVOS,6/01/2019,PEDS,31304882,SIN MALL,1,TOTTUS,160.73,106203
433,AOC,336,TV,HIPERMERCADO,CALLAO,VENTANILLA,14/01/2018,ELECTRONICA,31176839,SIN MALL,1,METRO,1249,105458
996,ORIZON,336,TV,ESPECIALISTA,NORTE CHICO,BARRANCA,10/02/2019,ELECTRONICA,32059444,SIN MALL,2,CURACAO,469,106432
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,14/01/2018,LINEA BLANCA,31174290,SIN MALL,3,METRO,949,105308
413,ELECTROLUX,348,COCINAS,ESPECIALISTA,HUANUCO,TINGOMARIA,11/02/2018,LINEA BLANCA,32047721,SIN MALL,1,CURACAO,671.48,106763
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,27/01/2019,LINEA BLANCA,31689736,SIN MALL,1,ELEKTRA,2059.01,105595
431,HP,355,LAPTOPS,ESPECIALISTA,TRUJILLO,TRUJILLO,11/02/2018,COMPUTO,31894951,SIN MALL,1,MARCIMEX,1286.01,105307
417,LG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,JESUS MARIA,21/01/2018,ELECTRONICA,32255613,REAL PLAZA SALAVERRY,1,PLAZA VEA,899,105783
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,3/02/2019,LINEA BLANCA,31806603,SIN MALL,1,RIPLEY,279,106127
383,IMACO,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,CHORRILLOS,3/02/2019,PEDS,32318312,REAL PLAZA CHORRILLOS,2,PLAZA VEA,41.98,106345
417,LG,336,TV,ESPECIALISTA,VIRTUAL,ONLINE,10/02/2019,ELECTRONICA,32070436,SIN MALL,21,CURACAO,2349,105229
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,17/02/2019,LINEA BLANCA,32182204,SIN MALL,1,OECHSLE,2599,105223
385,PANASONIC,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,LIMA METROPOLITANA,CHOSICA,11/02/2018,ELECTRONICA,32049323,SIN MALL,1,CURACAO,239,106716
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,VIRTUAL,ONLINE,21/01/2018,LINEA BLANCA,31194803,SIN MALL,3,METRO,1599,106950
417,LG,336,TV,HIPERMERCADO,SAN MARTIN,TARAPOTO,27/01/2019,ELECTRONICA,32299517,SIN MALL,2,PLAZA VEA,1299,105388
446,BROTHER,360,MULTIFUNCIONAL,HIPERMERCADO,LIMA METROPOLITANA,COMAS,3/02/2019,COMPUTO,31225974,SIN MALL,2,METRO,698.96,106315
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,TUMBES,TUMBES,6/01/2019,LINEA BLANCA,31879207,SIN MALL,1,MARCIMEX,1499,105668
384,OSTER,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,17/02/2019,PEDS,31841231,REAL PLAZA SALAVERRY,1,RIPLEY,89.7,106044
418,MABE,347,LAVADORAS,HIPERMERCADO,PIURA,PAITA,17/02/2019,LINEA BLANCA,32374019,SIN MALL,1,PLAZA VEA,1099,106684
383,IMACO,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,11/02/2018,PEDS,32331522,SIN MALL,2,PLAZA VEA,49.9,105470
416,INDURAMA,348,COCINAS,ESPECIALISTA,LIMA METROPOLITANA,ATE,27/01/2019,LINEA BLANCA,31689229,SIN MALL,1,ELEKTRA,949,106763
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,ICA,ICA,4/02/2018,LINEA BLANCA,32015987,SIN MALL,1,CURACAO,825.55,106670
396,TAURUS,372,HERVIDORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CERCADO DE LIMA,18/02/2018,PEDS,32177759,REAL PLAZA CENTRO CIVICO,1,OECHSLE,55.93,106439
391,BLACKLINE,361,LICUADORAS,HIPERMERCADO,MOQUEGUA,MOQUEGUA,20/01/2019,PEDS,32268693,REAL PLAZA MOQUEGUA,3,PLAZA VEA,49.9,105674
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,ATE,21/01/2018,LINEA BLANCA,31972132,SIN MALL,1,TIENDAS EFE,872,105148
448,SONY,337,AUDIO HOME SYS.,ESPECIALISTA,LIMA METROPOLITANA,LURIN,11/02/2018,ELECTRONICA,32056126,SIN MALL,1,TIENDAS EFE,0.01,105302
384,OSTER,361,LICUADORAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,6/01/2019,PEDS,31508751,SIN MALL,2,FALABELLA,599,106642
417,LG,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,TACNA,TACNA,14/01/2018,ELECTRONICA,32451985,SIN MALL,1,GALLO MAS GALLO,293.82,105724
384,OSTER,361,LICUADORAS,HIPERMERCADO,NORTE CHICO,HUARAL,11/02/2018,PEDS,32338425,SIN MALL,3,PLAZA VEA,299.9,105036
417,LG,347,LAVADORAS,HIPERMERCADO,AREQUIPA,AREQUIPA,14/01/2018,LINEA BLANCA,31320546,MALL PLAZA AREQUIPA,1,TOTTUS,1234.05,105240
416,INDURAMA,348,COCINAS,HIPERMERCADO,AREQUIPA,AREQUIPA,21/01/2018,LINEA BLANCA,31343622,MALL PLAZA AREQUIPA,1,TOTTUS,699,105894
904,SOLE,361,LICUADORAS,ESPECIALISTA,CALLAO,VENTANILLA,28/01/2018,PEDS,31125667,SIN MALL,3,CARSA,53.99,106737
432,LENOVO,355,LAPTOPS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,11/02/2018,COMPUTO,31405479,OPEN PLAZA ATOCONGO,4,TOTTUS,1449,106227
390,WURDEN,349,MICROONDAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,MIRAFLORES,3/02/2019,LINEA BLANCA,31586580,SIN MALL,1,FALABELLA,229.3,106741
417,LG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN MIGUEL,13/01/2019,LINEA BLANCA,31750634,PLAZA SAN MIGUEL,3,RIPLEY,1699,106782
396,TAURUS,364,PLANCHAS,HIPERMERCADO,CUSCO,CUSCO,11/02/2018,PEDS,32334103,REAL PLAZA CUSCO,1,PLAZA VEA,79.9,106446
445,CANON,360,MULTIFUNCIONAL,HIPERMERCADO,LIMA METROPOLITANA,COMAS,3/02/2019,COMPUTO,32314181,SIN MALL,1,PLAZA VEA,639,105172
448,SONY,1018,REPRODUCTORES DE VIDEO,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,MIRAFLORES,28/01/2018,ELECTRONICA,31558734,SIN MALL,3,FALABELLA,209,105993
389,THOMAS,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,CHORRILLOS,4/02/2018,PEDS,32304833,REAL PLAZA CHORRILLOS,1,PLAZA VEA,89.9,106754
383,IMACO,369,CAFETERAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,28/01/2018,PEDS,31781911,REAL PLAZA SALAVERRY,2,RIPLEY,82.17,106382
389,THOMAS,373,MINI HORNOS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,17/02/2019,PEDS,31254097,SIN MALL,1,METRO,598.98,105682
385,PANASONIC,337,AUDIO HOME SYS.,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,17/02/2019,ELECTRONICA,31145196,SIN MALL,1,CARSA,539,106091
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CHORRILLOS,28/01/2018,ELECTRONICA,31778009,PLAZA LIMA SUR,3,RIPLEY,2199.94,105436
999,DELL,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,MIRAFLORES,4/02/2018,COMPUTO,31577574,SIN MALL,1,FALABELLA,3699.01,106522
419,SAMSUNG,349,MICROONDAS,HIPERMERCADO,AREQUIPA,AREQUIPA,28/01/2018,LINEA BLANCA,32276160,SIN MALL,1,PLAZA VEA,459.9,105716
904,SOLE,342,CAMPANAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,20/01/2019,LINEA BLANCA,31769209,MEGA PLAZA INDEPENDENCIA,1,RIPLEY,499,105579
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,PIURA,MANCORA,28/01/2018,ELECTRONICA,32459239,SIN MALL,2,GALLO MAS GALLO,1768.82,105156
416,INDURAMA,348,COCINAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,7/01/2018,LINEA BLANCA,31495219,OPEN PLAZA ATOCONGO,1,FALABELLA,599,106971
448,SONY,336,TV,HIPERMERCADO,LIMA METROPOLITANA,LOS OLIVOS,4/02/2018,ELECTRONICA,31385301,SIN MALL,4,TOTTUS,1249,106316
996,ORIZON,336,TV,ESPECIALISTA,LA LIBERTAD,HUAMACHUCO,20/01/2019,ELECTRONICA,31976304,SIN MALL,3,CURACAO,479,106739
413,ELECTROLUX,346,REFRIGERADORES,ESPECIALISTA,MADRE DE DIOS,PUERTO MALDONADO,3/02/2019,LINEA BLANCA,32034239,SIN MALL,1,CURACAO,839.57,105834
386,PHILIPS,336,TV,ESPECIALISTA,CAJAMARCA,JAEN,20/01/2019,ELECTRONICA,31975395,SIN MALL,4,CURACAO,1872.64,106719
384,OSTER,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,11/02/2018,PEDS,31234806,SIN MALL,5,METRO,199,105374
386,PHILIPS,344,AFEITADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,BREÑA,18/02/2018,CUIDADO PERSONAL,27898143,LA RAMBLA BRENA,1,PARIS S.A,149,105956
419,SAMSUNG,349,MICROONDAS,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,13/01/2019,LINEA BLANCA,31324324,OPEN PLAZA ATOCONGO,2,TOTTUS,349,105227
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,YURIMAGUAS,YURIMAGUAS,21/01/2018,ELECTRONICA,31971688,SIN MALL,-1,TIENDAS EFE,1768.82,105718
416,INDURAMA,346,REFRIGERADORES,ESPECIALISTA,PIURA,PIURA,6/01/2019,LINEA BLANCA,31919088,OPEN PLAZA PIURA,1,CURACAO,999,106661
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,6/01/2019,COMPUTO,31509807,SIN MALL,1,FALABELLA,1699,106440
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,LURIN,18/02/2018,LINEA BLANCA,31707197,SIN MALL,1,ELEKTRA,1099,105698
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,TRUJILLO,TRUJILLO,28/01/2018,LINEA BLANCA,31889318,SIN MALL,1,MARCIMEX,1400.01,106722
384,OSTER,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,6/01/2019,PEDS,31168344,PLAZA NORTE,2,METRO,148.99,105933
412,DAEWOO,352,CONGELADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,11/02/2018,LINEA BLANCA,31597466,JOCKEY PLAZA,1,FALABELLA,1049,105237
383,IMACO,372,HERVIDORES,ESPECIALISTA,IQUITOS,IQUITOS,13/01/2019,PEDS,31096316,SIN MALL,1,CREDIVARGAS,85,106520
416,INDURAMA,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,COMAS,10/02/2019,LINEA BLANCA,31240411,SIN MALL,1,METRO,898.98,106537
432,LENOVO,355,LAPTOPS,ESPECIALISTA,ICA,CHINCHA,21/01/2018,COMPUTO,31118908,SIN MALL,1,CARSA,1699,105697
389,THOMAS,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,17/02/2019,PEDS,32369731,SIN MALL,3,PLAZA VEA,99.5,106023
448,SONY,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,10/02/2019,ELECTRONICA,27893432,PLAZA NORTE,1,PARIS S.A,1199,105274
383,IMACO,372,HERVIDORES,ESPECIALISTA,PUNO,JULIACA,27/01/2019,PEDS,32011685,SIN MALL,1,TIENDAS EFE,95,106152
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,TRUJILLO,TRUJILLO,18/02/2018,LINEA BLANCA,31433879,MALL PLAZA TRUJILLO,1,TOTTUS,1699,105291
435,HYUNDAI,346,REFRIGERADORES,ESPECIALISTA,AREQUIPA,AREQUIPA,28/01/2018,LINEA BLANCA,31998416,SIN MALL,1,TIENDAS EFE,523.9,106311
417,LG,336,TV,ESPECIALISTA,HUANUCO,HUANUCO,28/01/2018,ELECTRONICA,31992761,SIN MALL,1,CURACAO,1864.46,105493
430,ASUS,355,LAPTOPS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,13/01/2019,COMPUTO,31756448,SIN MALL,2,RIPLEY,2899,105580
448,SONY,337,AUDIO HOME SYS.,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,13/01/2019,ELECTRONICA,31959502,SIN MALL,-1,TIENDAS EFE,2938.84,106014
416,INDURAMA,352,CONGELADORES,HIPERMERCADO,AREQUIPA,AREQUIPA,18/02/2018,LINEA BLANCA,31250941,AREQUIPA CENTER,2,METRO,999,106074
1079,HKPRO,336,TV,ESPECIALISTA,IQUITOS,IQUITOS,27/01/2019,ELECTRONICA,31687137,SIN MALL,8,ELEKTRA,409,106572
435,HYUNDAI,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,LIMA METROPOLITANA,LOS OLIVOS,10/02/2019,ELECTRONICA,32343606,SIN MALL,1,PLAZA VEA,119,105569
384,OSTER,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,MIRAFLORES,17/02/2019,PEDS,31259869,SIN MALL,1,WONG,228.98,105037
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,LA MOLINA,17/02/2019,PEDS,32367372,MOLINA PLAZA,3,PLAZA VEA,119.9,105502
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,LOS OLIVOS,3/02/2019,PEDS,32316603,SIN MALL,1,PLAZA VEA,75.96,105517
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,PIURA,TALARA,4/02/2018,ELECTRONICA,32016079,SIN MALL,1,CURACAO,400.35,105474
419,SAMSUNG,349,MICROONDAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,17/02/2019,LINEA BLANCA,32494742,CC PARQUE LAMBRANI,2,ESTILOS,359.01,106461
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,TRUJILLO,TRUJILLO,18/02/2018,LINEA BLANCA,31898555,SIN MALL,1,MARCIMEX,799,105837
413,ELECTROLUX,346,REFRIGERADORES,HIPERMERCADO,LIMA METROPOLITANA,ATE,27/01/2019,LINEA BLANCA,31376579,SIN MALL,2,TOTTUS,599,106353
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,PUNO,JULIACA,17/02/2019,ELECTRONICA,32182587,REAL PLAZA JULIACA,1,OECHSLE,1799,105883
432,LENOVO,355,LAPTOPS,ESPECIALISTA,ANCASH,CHIMBOTE,6/01/2019,COMPUTO,31928486,SIN MALL,1,TIENDAS EFE,2121.7,106381
412,DAEWOO,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN ISIDRO,17/02/2019,LINEA BLANCA,31439018,SIN MALL,1,TOTTUS,949,105659
388,RECCO,373,MINI HORNOS,TIENDA DEPARTAMENTAL,JUNIN,HUANCAYO,4/02/2018,PEDS,31579769,OPEN PLAZA HUANCAYO,1,FALABELLA,49.9,106660
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,CUSCO,CUSCO,4/02/2018,LINEA BLANCA,32168013,REAL PLAZA CUSCO,1,OECHSLE,1999,105853
448,SONY,336,TV,ESPECIALISTA,JUNIN,HUANCAYO,7/01/2018,ELECTRONICA,31916009,SIN MALL,1,TIENDAS EFE,2417.29,106436
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,CERCADO DE LIMA,14/01/2018,ELECTRONICA,31174965,SIN MALL,2,METRO,1649,105564
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,CERCADO DE LIMA,3/02/2019,ELECTRONICA,32169748,REAL PLAZA CENTRO CIVICO,2,OECHSLE,2199,105786
